"","OBJECTID","HUC12","HUC_STATE_NAME","HUC_STATE_ABBR","HUC_Region","HUC_RESERVE","Core_Edge_ratio","Perc_IC","Perc_Natural","Perc_Ag","Erodibility_Factor","MEAN_Marsh_Tidal_Range","Perc_Hardened_Shoreline","Shoreline_Sinuosity","Wetland_Connectedness","Pct_MUC_below_MHHW","Pct_MUC_below_MTL","UnvegVegEdge_ratio","AVG_migration_ratio","Acres","Shape_Length","Shape_Area","Core_Edge_ratio_Quantile","Perc_IC_Quantile","Perc_Natural_Quantile","Perc_Ag_Quantile","Erodibility_Factor_Quantile","MEAN_Marsh_Tidal_Range_Quantile","Perc_Hardened_Shoreline_Quantile","Shoreline_Sinuosity_Quantile","Wetland_Connectedness_Quantile","Pct_MUC_below_MHHW_Quantile","Pct_MUC_below_MTL_Quantile","UnvegVegEdge_ratio_Quantile","AVG_migration_ratio_Quantile","QuantileScoreSum","CurrentConditionSum","VulnerabilitySum","AdaptiveCapacitySum","CurrentConditionSum_Quantile","VulnerabilitySum_Quantile","AdaptiveCapacitySum_Quantile","QuantileScoreSum_Quantile","ConditionCategory","VulnerabilityCategory","AdaptiveCapacityCategory","ManagementCategory"
"1081",1081,30801031605,"Florida","FL","Southeast","",1.2252516,15.1240053,48.1088676,0.125096,0.075290482,1.307349073,8.026596256,-0.364655986,49.37759336,0.425874536,0.000312683,2.10175831,0.094963309,46743.27269,95737.95331,189163313.3,8,-9,2,-4,-1,7,-6,8,7,-6,-2,-6,3,1,-9,-2,12,4,-1,5,6,"Low","Low","Low","Low-Low-Low"
"1082",1082,30801031606,"Florida","FL","Southeast","",1.3994203,9.7903471,68.7056351,0.1670936,0.08612,1.40505151,5.385040269,-0.302152266,38.92215569,0.622052402,0.016244541,3.939152696,0.060479089,36172.82415,90106.66267,146386225.7,8,-8,5,-4,-2,7,-6,8,5,-8,-2,-8,2,-4,-7,-5,8,5,-2,3,5,"Low","Low","Low","Low-Low-Low"
"1083",1083,30802010102,"Florida","FL","Southeast","",0.3289111,4.1187954,81.3645477,0.1091045,0.055627907,0.433077701,0,-0.722437559,33.33333333,0.223350254,0.098984772,2.056255448,0.492503214,15980.27399,50034.99181,64669874.43,5,-6,6,-3,-1,3,-1,3,5,-3,-4,-6,7,12,-4,-5,20,7,-2,8,9,"High","Low","High","High-Low-High"
"1084",1084,30802010103,"Florida","FL","Southeast","",0.0544503,29.7318764,16.1336384,0.1211683,0.045594406,0.199412038,60.72261845,-0.878247471,7.936507937,0.694141013,0.673286991,11.73332958,0.342096578,42225.35319,59960.74301,170879941.7,3,-10,1,-4,-1,2,-10,1,3,-8,-10,-9,6,-35,-19,-17,1,1,-8,1,1,"Low","High","Low","Low-High-Low"
"1085",1085,30802010104,"Florida","FL","Southeast","",0.2149694,13.1235294,45.731205,0.0266975,0.056945455,0.438189768,3.677247135,-0.698434533,42.85714286,0.388687455,0.26613488,4.112816193,1.259838064,11947.04225,40414.50831,48347964.66,4,-8,2,-3,-1,3,-5,3,6,-5,-8,-8,9,-4,-13,-11,20,3,-5,8,5,"Low","Low","High","Low-Low-High"
"1086",1086,30802010105,"Florida","FL","Southeast","",0.5613942,12.878315,62.2961349,0.0332656,0.075155807,0.579355777,9.597793812,-0.174315567,43.66197183,0.209512644,0.117317032,3.74566907,0.113535744,25671.55718,53229.7492,103889106,6,-8,4,-3,-1,4,-7,9,6,-3,-5,-8,3,-4,-9,-5,10,4,-2,4,5,"Low","Low","Low","Low-Low-Low"
"1087",1087,30802010205,"Florida","FL","Southeast","",0.9092296,5.2800469,79.3402176,0.0419562,0.0609909,0.245850558,0,-0.504962826,55.23809524,0.192222632,0.125322521,1.34287671,0.241380017,24008.14754,66935.67105,97157526.07,7,-7,6,-3,-1,2,-1,6,8,-3,-5,-4,5,14,-1,-7,22,8,-3,9,9,"High","Low","High","High-Low-High"
"1088",1088,30802010402,"Florida","FL","Southeast","",0.6274554,3.6276996,86.6831284,0.7873676,0.052892562,0.281494516,8.047236626,-0.661383651,65.53846154,0.407350845,0.201282834,1.713218526,0.246623647,52152.41568,87656.21836,211053338.3,6,-6,7,-5,-1,2,-6,4,9,-6,-7,-5,5,-1,-3,-12,14,7,-6,6,6,"High","High","High","High-High-High"
"1089",1089,30802010501,"Florida","FL","Southeast","GTM, FL",0.8906459,1.9864432,92.1854553,0.0471735,0.07228836,1.532527893,4.079721798,-0.552618138,57.80141844,0.736712789,0.017586965,1.409363416,0.375948451,37437.14189,73733.53686,151502738.1,7,-5,8,-3,-1,7,-5,6,8,-9,-2,-4,6,16,3,-5,18,9,-2,8,9,"High","Low","High","High-Low-High"
"1090",1090,30802010502,"Florida","FL","Southeast","GTM, FL",0.7276943,10.3885555,68.6724472,0.465915,0.070357143,1.480914923,12.89254941,-0.729307956,35.75129534,0.892977935,0.032533419,2.775343955,0.229055495,72597.23826,100660.6755,293790599.9,7,-8,5,-4,-1,7,-7,3,5,-10,-2,-7,5,-6,-7,-6,8,5,-2,3,5,"Low","Low","Low","Low-Low-Low"
"1091",1091,30802010601,"Florida","FL","Southeast","",0.5222857,7.8465042,68.2178726,0.0328997,0.068688525,1.492866517,0,-0.340762938,37.77777778,0.687315634,0.05899705,1.068782114,0.123696446,29434.75942,76594.93319,119118245.2,6,-7,4,-3,-1,7,-1,8,5,-8,-3,-3,3,10,-3,-5,18,7,-2,8,8,"High","Low","High","High-Low-High"
"1092",1092,30802010602,"Florida","FL","Southeast","",0.51713,19.4082355,46.0370064,0.0818397,0.072310924,1.473687919,2.926527013,-0.52558439,29.76190476,0.826705735,0.021347844,3.595879266,0.20717884,15715.1995,48791.548,63597156.01,6,-9,2,-3,-1,7,-5,6,5,-9,-2,-8,5,-4,-12,-5,14,3,-2,6,5,"Low","Low","High","Low-Low-High"
"1093",1093,30802010603,"Florida","FL","Southeast","GTM, FL",1.1156657,14.3757229,48.9818001,0.0766394,0.062514793,1.48787553,14.98269327,-0.499304466,39.88439306,0.676878889,0.055289612,2.231432584,0.126372852,49628.38972,79153.82343,200838967.7,8,-9,3,-3,-1,7,-7,6,6,-8,-3,-6,3,-4,-7,-5,8,5,-2,3,5,"Low","Low","Low","Low-Low-Low"
"1094",1094,30802020101,"Florida","FL","Southeast","",0.3618773,5.5115013,81.4527817,0.3311253,0.052409457,0.071876998,5.910582085,-0.463550518,61.91726855,0.131869003,0.116961383,0.42603587,0.218681248,109322.7625,92986.1816,442413523.7,5,-7,6,-4,-1,1,-6,7,8,-2,-5,-1,5,8,-1,-7,16,8,-3,7,8,"High","Low","High","High-Low-High"
"1095",1095,30802020102,"Florida","FL","Southeast","",0.8291801,15.2560024,54.4315186,2.1120169,0.068188976,5.95e-05,38.09892143,-0.587528239,72.82157676,0.149657925,0.1495439,1.017757735,0.123764515,16400.05631,56099.11994,66368673.21,7,-9,3,-6,-1,1,-9,5,9,-3,-5,-3,3,-10,-8,-8,6,5,-3,3,4,"Low","Low","Low","Low-Low-Low"
"1096",1096,30802020103,"Florida","FL","Southeast","",0.3610868,28.7647228,23.258894,0.3692232,0.051638796,0.015467591,39.54332654,-0.521098934,24,0.265829548,0.261554902,8.371794754,0.086343416,76982.65893,82273.92411,311537767.7,5,-10,1,-4,-1,1,-9,6,4,-4,-8,-9,3,-26,-17,-12,2,1,-6,1,1,"Low","High","Low","Low-High-Low"
"1097",1097,30802020201,"Florida","FL","Southeast","",0.896894,0.9802989,91.0576019,5.1939988,0.051325301,0.000890693,0,-0.006596594,44.14414414,0.064874884,0.064643188,0.216195644,1.917788665,27590.17549,74413.90413,111653478.9,7,-4,8,-7,-1,1,-1,10,6,-2,-3,-1,9,30,3,-5,32,9,-2,10,10,"High","Low","High","High-Low-High"
"1098",1098,30802020202,"Florida","FL","Southeast","",1.3321413,6.3422894,77.0274048,1.6204922,0.065544249,6.66e-06,18.82739876,-0.697124302,61.26066973,0.213002958,0.212990581,1.03174866,0.232452124,155006.859,199549.3255,627290503,8,-7,6,-5,-1,1,-8,3,8,-3,-7,-3,5,-2,-1,-10,9,8,-5,4,6,"High","Low","Low","High-Low-Low"
"1099",1099,30802020301,"Florida","FL","Southeast","",0.0489007,30.9065933,23.6692638,0,0.036102362,0,40.46046816,-0.873572287,12.12121212,0.279661017,0.279661017,8.780255663,0.142413391,20155.15066,54035.8211,81565000.89,3,-10,1,-1,-1,1,-9,1,3,-4,-8,-9,4,-30,-16,-12,-2,1,-6,1,1,"Low","High","Low","Low-High-Low"
"1100",1100,30802020302,"Florida","FL","Southeast","",0.0190197,21.858366,39.7095642,0,0.05184375,6.21e-06,19.68027864,-0.685476157,58.82352941,0.204968944,0.204968944,1.426631821,0.148256524,11779.63899,40779.7212,47670507.69,2,-9,2,-1,-1,1,-8,4,8,-3,-7,-4,4,-12,-10,-10,8,4,-5,3,4,"Low","Low","Low","Low-Low-Low"
"1101",1101,30802020303,"Florida","FL","Southeast","",0,26.2086143,38.2480087,0,0.04721519,5.42e-05,20.84849593,-0.730153281,16.66666667,0.721311475,0.721311475,5.785282704,1.025178431,10133.12868,39520.56657,41007316.88,1,-10,2,-1,-1,1,-8,3,3,-8,-10,-9,8,-25,-17,-18,10,1,-9,4,1,"Low","High","Low","Low-High-Low"
"1102",1102,30802020305,"Florida","FL","Southeast","",0.629445,15.0539284,51.5387115,0.0097724,0.051737892,0.081420765,17.04015063,-0.582559763,37.08791209,0.211109772,0.183275093,2.624751141,0.096750018,72149.6334,96246.31635,291979207.3,6,-9,3,-3,-1,1,-8,5,5,-3,-6,-7,3,-15,-10,-9,4,4,-4,2,3,"Low","Low","Low","Low-Low-Low"
"1103",1103,30802020400,"Florida","FL","Southeast","",0.8637251,6.3881392,80.1165466,0.6220894,0.068275534,0.272585867,7.199990669,-0.198256466,53.125,0.329396097,0.221310863,1.616504903,0.098741076,161807.5125,161987.6667,654811771,7,-7,6,-4,-1,2,-6,9,7,-5,-7,-5,3,-1,-3,-11,13,7,-5,5,6,"High","Low","Low","High-Low-Low"
"1104",1104,30802030201,"Florida","FL","Southeast","",0,39.8549194,26.5733967,0,0.106451613,0.538307667,7.918773146,-0.908313848,0,0,0,3.169286822,2.464154535,34859.82973,55984.69476,141072725.8,1,-10,1,-1,-2,4,-6,1,1,-1,-1,-7,9,-5,-16,0,11,1,-1,5,5,"Low","Low","Low","Low-Low-Low"
"1105",1105,30802030202,"Florida","FL","Southeast","",4.2619867,0.0496567,99.6887589,0,0.1016,0.309476483,0,-0.875374107,0,0.055555556,0.027777778,0.04,0.285888664,16783.05233,39098.3384,67918603.09,10,-2,10,-1,-2,2,-1,1,1,-2,-2,-1,6,24,16,-4,12,10,-2,5,10,"High","Low","Low","High-Low-Low"
"1106",1106,30802030203,"Florida","FL","Southeast","",1.3352869,18.7922649,42.7935028,1.4954612,0.064801762,0.427309245,26.38097324,-0.460509843,35.1800554,0.328747321,0.102936045,3.492618874,0.074880133,55289.88996,71097.36827,223750246.3,8,-9,2,-5,-1,3,-9,7,5,-5,-4,-8,2,-16,-12,-7,2,3,-3,1,3,"Low","Low","Low","Low-Low-Low"
"1107",1107,30802030303,"Florida","FL","Southeast","",0.3277649,3.6205049,77.296875,1.6448289,0.083125,0.222803076,0,0,0,0,0,0.234656961,1.070465408,13095.4572,36824.32062,52995435.08,5,-6,6,-6,-2,2,-1,10,1,-1,-1,-1,8,22,-2,-2,26,7,-1,10,10,"High","Low","High","High-Low-High"
"1108",1108,30802030304,"Florida","FL","Southeast","",0.0691596,1.4658431,93.7394028,0,0.08040107,0.121364842,0.160828716,-0.588041153,61.11111111,0.221428571,0.171428571,3.254490057,0.60572824,22716.04027,57104.76363,91928553.45,3,-4,8,-1,-2,1,-3,5,8,-3,-6,-8,7,10,-2,-10,22,7,-5,9,8,"High","Low","High","High-Low-High"
"1109",1109,30802030305,"Florida","FL","Southeast","",0.0362489,7.1846533,68.1164398,0,0.076180124,0.125324587,7.025444682,-0.640545955,35.0877193,0.41588785,0.355140187,11.38472398,0.491487475,19703.81528,52701.51279,79738511.43,3,-7,4,-1,-1,1,-6,4,5,-6,-9,-9,7,-11,-10,-15,14,4,-8,6,4,"Low","High","High","Low-High-High"
"1110",1110,30802030306,"Florida","FL","Southeast","",0.7570824,19.685091,43.2537956,0,0.099965398,0.267869587,4.553650887,-0.864577175,84.61538462,0.155172414,0.091954023,2.106141086,0.302784043,21722.45915,60352.37431,87907673.34,7,-9,2,-1,-2,2,-6,1,10,-3,-4,-6,6,0,-7,-7,14,5,-3,6,6,"Low","Low","High","Low-Low-High"
"1111",1111,30802030307,"Florida","FL","Southeast","",0.9325542,15.5764065,48.2387733,1.6185139,0.077642586,0.19671108,12.4037794,-0.488270954,46.35761589,0.207629262,0.147171911,4.300157902,0.096941716,63501.65399,78806.26114,256982076.3,7,-9,2,-5,-2,2,-7,6,6,-3,-5,-8,3,-14,-13,-8,8,3,-3,3,3,"Low","Low","Low","Low-Low-Low"
"1112",1112,30902030200,"Florida","FL","Southeast","",1.6741793,21.6939106,45.8418884,0,0.137172237,0.32661462,27.56491219,-0.453768862,34.55945252,0.403000548,0.169920194,5.718196961,0.023773139,629963.0198,337882.2879,2549369892,9,-9,2,-1,-3,2,-9,7,5,-5,-6,-9,1,-20,-8,-12,0,5,-6,1,2,"Low","High","Low","Low-High-Low"
"1113",1113,30902030300,"Florida","FL","Southeast","",1.4571024,20.6465588,44.7157974,0,0.205061125,0.508944298,13.42511674,-0.31445935,41.39590854,0.631569809,0.309061562,4.007694774,0.019826429,564123.4798,256469.8989,2282926727,8,-9,2,-1,-5,4,-7,8,6,-8,-8,-8,1,-20,-8,-17,6,5,-8,3,2,"Low","High","Low","Low-High-Low"
"1114",1114,30902040102,"Florida","FL","Gulf of Mexico","",4.8445492,12.2155991,63.3114243,0.2689645,0.063287938,0.772425485,27.0433934,-0.825239178,79.59183673,0.084860943,0.005272068,0.970346314,0.064245261,35800.54053,144282.7935,144879647.4,10,-8,4,-4,-1,5,-9,2,10,-2,-2,-3,2,2,-1,0,2,8,-1,1,7,"High","Low","Low","High-Low-Low"
"1115",1115,30902040103,"Florida","FL","Gulf of Mexico","",5.2940426,5.2576394,77.5780792,0,0.08619477,0.752608747,6.649219361,-0.777792871,94.44444444,0.055166735,0.018526142,1.122197298,0.08137725,39163.55417,100614.1327,158489280.7,10,-7,6,-1,-2,5,-6,2,10,-2,-2,-3,3,13,5,-1,9,9,-1,4,9,"High","Low","Low","High-Low-Low"
"1116",1116,30902040105,"Florida","FL","Gulf of Mexico","",0.7515419,24.1880989,33.35709,0,0.078351515,0.805657478,55.60978512,-0.801761891,75.67567568,0.232349166,0.124518614,2.28457487,0.45340201,34886.43537,69981.06642,141180395,7,-10,1,-1,-2,5,-10,2,10,-3,-5,-6,7,-3,-9,-5,11,4,-2,5,5,"Low","Low","Low","Low-Low-Low"
"1117",1117,30902040106,"Florida","FL","Gulf of Mexico","",1.1050311,15.7597733,50.0219345,0,0.064297994,0.758088539,22.81414546,-0.749476786,85.36585366,0.114206128,0.037759208,0.859416259,0.162730076,11338.52472,38916.472,45885381.58,8,-9,3,-1,-1,5,-8,3,10,-2,-2,-2,4,8,-1,0,9,8,-1,4,8,"High","Low","Low","High-Low-Low"
"1118",1118,30902040107,"Florida","FL","Gulf of Mexico","",0.9451951,33.7976761,22.6371517,0,0.021548387,0.76761996,16.24887786,-0.608728556,29.31034483,0.357868189,0.086214907,17.16081226,0.017788599,40698.05665,145723.2149,164699191.9,7,-10,1,-1,-1,5,-8,5,4,-5,-4,-10,1,-19,-13,-5,-1,3,-2,1,2,"Low","Low","Low","Low-Low-Low"
"1119",1119,30902040208,"Florida","FL","Gulf of Mexico","",1.2403607,28.055233,29.8814144,0,0.050028409,0.737199853,20.81388501,-0.330642059,37.5,0.194305935,0.129322825,3.379513255,0.096877886,26174.27614,58993.06418,105923537.5,8,-10,1,-1,-1,5,-8,8,5,-3,-5,-8,3,-7,-10,-4,7,4,-2,3,5,"Low","Low","Low","Low-Low-Low"
"1120",1120,30902040305,"Florida","FL","Gulf of Mexico","",0.9617925,7.4554467,72.0443649,0,0.099693252,0.916497109,0,0,80,0.756164384,0.005136986,0.966277775,7.305691962,30627.19987,61140.22296,123943880.5,7,-7,5,-1,-2,6,-1,10,10,-9,-2,-3,10,32,1,-7,38,8,-3,10,10,"High","Low","High","High-Low-High"
"1121",1121,30902040406,"Florida","FL","Gulf of Mexico","",0.4725641,8.0058031,70.6895752,0,0.083968254,0.940537706,4.090825432,-0.962555167,82.35294118,0.199516324,0,0.993962967,7.510155135,10156.25247,36357.07802,41100895.52,6,-7,5,-1,-2,6,-5,1,10,-3,-1,-3,10,24,0,0,24,8,-1,9,10,"High","Low","High","High-Low-High"
"1122",1122,30902040504,"Florida","FL","Gulf of Mexico","",1.2068294,25.8990612,31.0633564,0,0.052931034,0.728806457,68.78031825,-0.831234369,45.65217391,0.216584627,0.05528209,1.767021408,0.286069066,45759.28324,74454.17225,185181249.3,8,-10,1,-1,-1,5,-10,2,6,-3,-3,-5,6,-4,-7,-2,5,5,-1,2,5,"Low","Low","Low","Low-Low-Low"
"1123",1123,30902040602,"Florida","FL","Gulf of Mexico","",0.3914404,11.9789295,59.1626549,0,0.085866667,0.976158393,0,0,66.66666667,0.302583026,0,3.677690175,41.66162495,23039.56816,49616.53977,93237824.39,5,-8,3,-1,-2,6,-1,10,9,-4,-1,-8,10,28,-9,-1,38,4,-1,10,10,"Low","Low","High","Low-Low-High"
"1124",1124,30902040603,"Florida","FL","Gulf of Mexico","",0.1890183,9.2322855,68.9987411,0,0.065224913,0.82229824,71.65984275,-0.821669208,91.66666667,0.206018519,0.046296296,0.219066261,6.17350928,18803.20003,45053.50626,76093850.79,4,-8,5,-1,-1,5,-10,2,10,-3,-2,-1,10,15,-1,-1,17,8,-1,7,9,"High","Low","High","High-Low-High"
"1125",1125,30902040700,"Florida","FL","Gulf of Mexico","RKB, FL",9.9386396,9.0690651,73.9156189,0.0598908,0.055910781,0.91282119,10.51747237,-0.289702075,82.83261803,0.288957369,0.018401441,1.353718163,0.016607736,62656.414,149450.5907,253561511.4,10,-8,5,-3,-1,6,-7,8,10,-4,-2,-4,1,8,0,-1,10,8,-1,4,8,"High","Low","Low","High-Low-Low"
"1126",1126,30902040800,"Florida","FL","Gulf of Mexico","RKB, FL",1.9442691,20.967104,45.5819969,0,0.034220183,1.024925709,13.03449569,-0.138637646,33.58024691,0.334040648,0.165419369,18.7177937,0.006800769,213641.0402,188516.8506,864574615.5,9,-9,2,-1,-1,6,-7,9,5,-5,-6,-10,1,-10,-9,-6,6,4,-2,3,4,"Low","Low","Low","Low-Low-Low"
"1127",1127,30902040906,"Florida","FL","Gulf of Mexico","",1.1550941,11.6505003,64.8793716,0,0.105299145,0.893054839,0,0,60,0.92991453,0.001709402,1.439034442,13.69284949,34927.30831,76308.50747,141345802,8,-8,4,-1,-2,6,-1,10,8,-10,-2,-4,10,28,-1,-8,36,8,-3,10,10,"High","Low","High","High-Low-High"
"1128",1128,30902050502,"Florida","FL","Gulf of Mexico","",0,2.1931317,89.5236588,0,0.099740681,0.407000005,0,0,0,0.846153846,0.769230769,3.333333333,5.221054982,39343.0749,80570.28852,159215775.3,1,-5,8,-1,-2,3,-1,10,1,-9,-10,-8,10,6,-5,-18,30,6,-9,10,8,"High","High","High","High-High-High"
"1129",1129,30902050601,"Florida","FL","Gulf of Mexico","",0.4433897,7.4551229,69.606102,4.4023809,0.102382271,0.416968701,6.947642052,-0.390133125,53.92156863,0.251382913,0.199754149,1.071736581,0.833890537,33612.72042,56530.71856,136025853.5,6,-7,5,-7,-2,3,-6,7,7,-4,-7,-3,8,5,-6,-10,21,6,-5,8,7,"High","Low","High","High-Low-High"
"1130",1130,30902050602,"Florida","FL","Gulf of Mexico","",0.658324,6.3679314,76.1945419,0,0.104377067,0.416296939,23.65023331,-0.598048908,77.04918033,0.144623656,0.089247312,0.505689257,0.401982319,37791.99024,72929.88655,152938758.4,6,-7,5,-1,-2,3,-8,5,10,-2,-4,-1,7,14,2,-5,17,9,-2,7,9,"High","Low","High","High-Low-High"
"1131",1131,30902050603,"Florida","FL","Gulf of Mexico","",0.8250288,19.2230473,40.8244171,0,0.076345178,0.360466835,86.41971905,-0.737893853,63.02521008,0.130124367,0.07139567,0.775936893,0.202681199,45295.58692,85999.67145,183304736.8,7,-9,2,-1,-2,2,-10,3,8,-2,-3,-2,5,-2,-3,-5,6,7,-2,3,6,"High","Low","Low","High-Low-Low"
"1132",1132,30902050605,"Florida","FL","Gulf of Mexico","",0.2052878,13.8171835,62.4573746,3.8661244,0.095790698,0.416896704,25.56973975,-0.690617046,49.09090909,0.26309795,0.193621868,1.21525495,1.726140653,20846.6501,41894.76651,84363399.86,4,-9,4,-7,-2,3,-9,4,7,-4,-7,-3,9,-6,-11,-10,16,3,-5,7,5,"Low","Low","High","Low-Low-High"
"1133",1133,30902050606,"Florida","FL","Gulf of Mexico","",1.2785865,19.8165646,36.1947289,0.2939023,0.064150418,0.469444413,61.18473842,-0.743277456,45.30612245,0.106766719,0.027909426,2.938640597,0.16070382,34330.80124,82538.04714,138931823.5,8,-9,2,-4,-1,3,-10,3,6,-2,-2,-7,4,-10,-10,-2,2,4,-1,1,4,"Low","Low","Low","Low-Low-Low"
"1134",1134,30902060200,"Florida","FL","Southeast","",0.2168724,13.1931,55.7845879,0,0.100306966,0.361825637,24.9159041,-0.787774454,61.9047619,0.175434304,0.105211647,0.844476553,0.518692711,107607.1562,185337.8905,435470711,4,-8,3,-1,-2,2,-8,2,8,-3,-4,-2,7,1,-4,-7,12,7,-3,5,6,"High","Low","Low","High-Low-Low"
"1135",1135,30902060501,"Florida","FL","Southeast","",0.2626487,16.9790211,37.2935333,0,0.089564661,0.334582052,38.78665119,-0.652546882,51.85185185,0.160935351,0.103163686,1.299057274,0.556056164,26094.23016,63589.30406,105599602.9,5,-9,2,-1,-2,2,-9,4,7,-3,-4,-4,7,-2,-7,-7,12,5,-3,5,6,"Low","Low","Low","Low-Low-Low"
"1136",1136,30902060502,"Florida","FL","Southeast","",0.0891554,16.1302128,61.286911,0,0.085975379,0.332517395,59.58874346,-0.90764555,70.27027027,0.063307494,0.0374677,0.723591776,0.83993393,36714.15384,122357.0092,148576909.3,3,-9,4,-1,-2,2,-10,1,9,-2,-2,-2,8,2,-5,-4,11,6,-2,5,7,"High","Low","Low","High-Low-Low"
"1137",1137,30902060503,"Florida","FL","Southeast","",2.170053,9.6012192,67.7894669,0,0.06,0.439632591,55.24940136,-0.81552907,50,0.239833415,0.052425282,1.189215905,0.081049545,13213.13332,52614.31233,53471653.43,9,-8,4,-1,-1,3,-10,2,7,-4,-3,-3,2,-6,1,-5,-2,8,-2,1,5,"High","Low","Low","High-Low-Low"
"1138",1138,30902060504,"Florida","FL","Southeast","",1.5735532,25.1819916,34.7672958,0.0666846,0.051195286,0.516130601,26.00248369,-0.831590539,38.0733945,0.435601874,0.095215538,4.19800301,0.031446221,106339.778,218766.1695,430341813.4,9,-10,2,-3,-1,4,-9,2,5,-6,-4,-8,1,-22,-10,-7,-4,4,-3,1,2,"Low","Low","Low","Low-Low-Low"
"1139",1139,30902060601,"Florida","FL","Southeast","",0.8277052,3.1893287,91.3779449,0,0.078285303,0.659196832,0.147163212,-0.666351237,66.66666667,0.161328588,0.06168446,0.398489946,1.811257774,23255.35231,57611.56584,94111071.85,7,-6,8,-1,-2,5,-3,4,9,-3,-3,-1,9,30,7,-3,26,10,-1,10,10,"High","Low","High","High-Low-High"
"1140",1140,30902060603,"Florida","FL","Southeast","",0.3777167,0,100,0,0.069801489,0.730978532,0,-0.619530382,57.14285714,0.375634518,0.182741117,2.811401357,1.096233091,14543.26324,51190.0539,58854498.24,5,-1,10,-1,-1,5,-1,5,8,-5,-6,-7,8,26,6,-7,28,9,-3,10,10,"High","Low","High","High-Low-High"
"1141",1141,30902060604,"Florida","FL","Southeast","",0.6684415,20.0008736,41.2804642,0,0.035774805,0.576423301,28.67630715,-0.690511138,50,0.369755245,0.09222028,2.638056765,0.225561334,74947.75503,105771.8557,303302803.8,7,-9,2,-1,-1,4,-9,4,7,-5,-4,-7,5,-6,-8,-6,8,5,-2,3,5,"Low","Low","Low","Low-Low-Low"
"1142",1142,30902061003,"Florida","FL","Southeast","",0.117206,31.5448933,26.3488216,0,0.030430712,0.909727333,69.48056322,-0.830446479,44.85294118,0.486047333,0.154715648,4.89302382,0.240684572,101500.4003,124152.6125,410757547,3,-10,1,-1,-1,6,-10,2,6,-6,-6,-8,5,-19,-15,-7,3,2,-3,2,2,"Low","Low","Low","Low-Low-Low"
"1143",1143,30902061300,"Florida","FL","Southeast","",1.1060568,36.5236359,23.1225491,0,0.047073491,0.749123688,79.07014053,-0.802234969,36.79245283,0.606996126,0.126423289,2.508239567,0.230924095,133550.7045,169924.6734,540460526.3,8,-10,1,-1,-1,5,-10,2,5,-7,-5,-7,5,-15,-9,-8,2,4,-3,1,3,"Low","Low","Low","Low-Low-Low"
"1144",1144,30902061406,"Florida","FL","Southeast","",0.6721529,33.7098923,21.860178,0,0.1367,0.699634591,76.66220948,-0.730679952,23.0952381,0.451432665,0.186389685,4.103173476,0.113070932,83062.05444,102702.4853,336140208.5,7,-10,1,-1,-3,5,-10,3,4,-6,-6,-8,3,-23,-11,-10,-2,3,-5,1,2,"Low","Low","Low","Low-Low-Low"
"1145",1145,30902061602,"Florida","FL","Southeast","",0.3389692,0.6443244,96.5628281,0.6999899,0.257076923,0.570062543,0,-0.979462667,57.14285714,0.008130081,0,0.172483923,19.00164661,28483.61523,68623.25648,115269101.2,5,-3,9,-5,-8,4,-1,1,8,-1,-1,-1,10,26,5,-6,28,9,-2,10,10,"High","Low","High","High-Low-High"
"1146",1146,30902061604,"Florida","FL","Southeast","",2.417613,1.1031253,86.5925446,7.2071567,0.217425743,0.557998258,0,-0.994142127,91.66666667,0.00857014,0,0.095499917,1.448127451,15252.19245,49648.0736,61723432.96,10,-4,7,-7,-6,4,-1,1,10,-1,-1,-1,9,28,5,-4,28,9,-2,10,10,"High","Low","High","High-Low-High"
"1147",1147,30902061605,"Florida","FL","Southeast","",3.94888,1.7140503,94.0208664,0,0.245125,0.557734871,0.002801491,-0.963924454,60,0.04,0.001019108,0.067282157,1.657349772,32540.51571,57961.84802,131686795,10,-4,8,-1,-7,4,-2,1,8,-1,-2,-1,9,30,12,-6,24,10,-2,9,10,"High","Low","High","High-Low-High"
"1148",1148,30902061607,"Florida","FL","Southeast","",0.0001108,2.3780444,83.6329041,3.975646,0.277964602,0.455785147,0,0,71.42857143,0.068965517,0.068965517,1.071293282,237.9334714,25424.58452,44141.55991,102889643.2,2,-5,7,-7,-8,3,-1,10,9,-2,-3,-3,10,22,-6,-10,38,6,-5,10,10,"High","Low","High","High-Low-High"
"1149",1149,30902061608,"Florida","FL","Southeast","",0.6420832,0,100,0,0.216875,0.184414062,0,0,95.34883721,0.019083969,0.001090513,0.023838067,8.753622903,26222.16103,46408.18441,106117320.8,6,-1,10,-1,-6,2,-1,10,10,-1,-2,-1,10,44,13,-7,38,10,-3,10,10,"High","Low","High","High-Low-High"
"1150",1150,30902061609,"Florida","FL","Southeast","",3.909009,2.933599,89.924881,0,0.199333333,0.103593028,0.441978394,-0.19255604,32.25806452,0.20711504,0.150058725,5.245001907,0.108386433,47705.24629,99800.65255,193056282.3,10,-5,8,-1,-5,1,-3,9,5,-3,-5,-9,3,6,3,-12,16,9,-6,7,8,"High","High","High","High-High-High"
